playername,playerid,league,position,teamname,n_games,dpm,damageshare,earnedgoldshare,cspm,jungle_cs_share,deaths_pm,death_share,dmg_taken_pm,kp,kill_ratio,wpm,wcpm,dpm_z,damageshare_z,earnedgoldshare_z,cspm_z,jungle_cs_share_z,deaths_pm_z,death_share_z,dmg_taken_pm_z,kp_z,kill_ratio_z,wpm_z,wcpm_z,cluster,role_cluster,playstyle,pc1,pc2
Wiz,oe:player:3d6241a697bf77c402bad659fb172ab,LTA S,jng,LOUD,10,417.46511,0.14831348,0.1766664,5.92688,0.8723309608540926,0.08146104322690842,0.22794117647058823,1219.93778,0.7151898734177216,0.23008849557522124,0.28972,0.38571,0.04676729431143595,-1.000340154896213,-1.8083398536091215,-1.3593143699900387,-1.9813186297230316,-0.5235858747214234,0.9440066586219632,0.6048886117591944,-0.6686684847393976,-1.181897068972936,-0.6513523183461364,0.93289328085552,0,jng_0,Fasilitator Bersumber Daya Rendah,-1.967718333436117,0.030048206055417404
CarioK,oe:player:5e07433d52dbc7bbc4faaf9492dbd2c,LTA S,jng,paiN Gaming,46,402.2465434782609,0.15236990869565217,0.18677889130434783,6.274565217391304,0.893669079416862,0.07207245514074327,0.17795275590551182,1033.9142086956522,0.7488855869242199,0.22023809523809523,0.32383478260869564,0.3120978260869565,-0.2551168710222548,-0.697225532654437,-0.8208965044126963,-0.5064736246265517,-0.02894282019138415,-1.020798847067549,-1.186648833299133,-1.8288523040526101,0.42428487662540065,-1.4072512571008806,0.04231356040473454,-0.732546504529886,0,jng_0,Fasilitator Bersumber Daya Rendah,-1.7306938577221012,-1.8834148331429652
SCARY,oe:player:6cb75f242bca4309e2f942a4895805f,LTA S,jng,Leviatan,38,302.6574315789474,0.12937046578947367,0.1847997105263158,6.111810526315789,0.8981614291302648,0.08324634310707066,0.19516728624535315,1096.966255263158,0.6914660831509847,0.22151898734177214,0.3218815789473684,0.365471052631579,-2.230623294646455,-2.415847495798978,-1.0141553995066157,-0.9056963269597039,0.38209411741880667,-0.4290376581208134,-0.4529142364703244,-1.0039442320215057,-1.4381727812233713,-1.377947432867903,0.002598497592972033,0.47499689809814194,0,jng_0,Fasilitator Bersumber Daya Rendah,-3.55994025283169,-1.7209339486500355
Aegis,oe:player:778c6c3733d919a3b64885912be15a9,LTA S,jng,RED Canids,18,382.49294444444445,0.13429140555555555,0.18252361111111112,6.242688888888889,0.8668706962509564,0.07539267015706806,0.1951219512195122,1282.1803777777777,0.75,0.2300469483568075,0.23355,0.3018388888888889,-0.6469605277912251,-2.0481327126279583,-1.2364071831682169,-0.5846634077971574,-2.480916965604685,-0.8449626124874254,-0.4548465504080823,1.419206689065423,0.46043195262923214,-1.1828475724402228,-1.7934733998829393,-0.9646499903692669,0,jng_0,Fasilitator Bersumber Daya Rendah,-1.9458555583711394,-0.5151746814539943
Shini,oe:player:99f0996e8f487ec0633f1920bd4631d,LTA S,jng,LOUD,18,396.5679111111111,0.16311944444444446,0.18399566666666667,6.398383333333333,0.9076801683324566,0.09041692247586092,0.23076923076923078,1201.8611777777778,0.6875,0.2922077922077922,0.2727611111111111,0.2626555555555556,-0.36776146142734395,0.10602819426600557,-1.0926669885678995,-0.20275885906417793,1.2530310794068862,-0.04928885577919407,1.0645467628048808,0.3683929561892896,-1.5668165599189916,0.23924757293066104,-0.9961823792227649,-1.851153931068515,0,jng_0,Fasilitator Bersumber Daya Rendah,-1.4583680416395586,1.5662934469160714
Curse,oe:player:9c51ed760409db6fa2a02fe8046f110,LTA S,jng,RED Canids,33,420.59425454545453,0.1583024606060606,0.1813350606060606,6.176727272727272,0.9025609940900137,0.09181544168792025,0.225,1245.865203030303,0.6970873786407767,0.23119777158774374,0.3719909090909091,0.3635909090909091,0.10883879020190895,-0.25391853377125756,-1.352464270989057,-0.7464613534065075,0.784641519834309,0.024775730709146335,0.81864495027173,0.9440963252116622,-1.2558405744989714,-1.156519420688973,1.0214862016810162,0.432459561019007,0,jng_0,Fasilitator Bersumber Daya Rendah,-1.590447148952691,0.9669300673451742
Lucid,oe:player:10b86429ce8048aba673d802632e358,LCK,jng,Dplus Kia,77,425.10018311688316,0.159184987012987,0.189629987012987,6.331948051948052,0.8985675808031341,0.08750626421494931,0.21953578336557059,1187.2353753246755,0.7597623089983022,0.288268156424581,0.415461038961039,0.39525844155844153,0.198220959271241,-0.1879721857581366,-0.5424986882180071,-0.3657186631081032,0.4192558146311637,-0.20343525480209493,0.5857437493618657,0.17704401257364877,0.7770819749627411,0.14911789362217562,1.905377099701633,1.148922146931953,1,jng_1,Penyerbu Agresif,0.08499818160704749,-0.11230540246605969
Sponge,oe:player:3f4027dc08a489bd4d5390913f5dc71,LCK,jng,Kiwoom DRX,76,441.1235342105263,0.17244407236842105,0.19394465789473683,6.251725,0.8836963285625389,0.10998905291522812,0.22567783094098884,1241.228482894737,0.7402985074626866,0.2849462365591398,0.33705921052631577,0.41518684210526313,0.5160692903767634,0.802806390749713,-0.12118875202814203,-0.5624986353256421,-0.9414205283450268,0.9872373035955087,0.8475361254816323,0.883434251959487,0.14575457157697003,0.07312011397040931,0.3112097312428652,1.5997925582443413,1,jng_1,Penyerbu Agresif,0.7071703514128818,1.0925035468823407
Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,LCK,jng,HANJIN BRION,55,448.6809436363636,0.1736612,0.2037516,6.890416363636363,0.901000656167979,0.09502834918701092,0.2206266318537859,1217.83886,0.747675962815405,0.31261101243339257,0.2733909090909091,0.3668072727272727,0.6659823740660115,0.8937556493084816,0.8364189695857194,1.0041541625924797,0.6418751365323301,0.19492903521401395,0.6322389635734055,0.5774285030901803,0.3850495378200021,0.7060256704467822,-0.9833765122148153,0.5052282306495844,1,jng_1,Penyerbu Agresif,1.8438276740849464,0.9611648872068957
GIDEON,oe:player:60b1614a632775c97a37a57bda799f2,LCK,jng,Nongshim RedForce,71,393.844661971831,0.15456779014084507,0.19628161971830987,6.126005633802817,0.8885650224215247,0.11675289592967356,0.20514883346741755,1225.0041690140845,0.7420814479638009,0.3094512195121951,0.4173535211267606,0.36518169014084506,-0.4217813845411876,-0.532989931839878,0.1070059964826427,-0.8708769977383347,-0.4959491956060517,1.3454456368219663,-0.02747094047990687,0.6711720303202954,0.2035859872385079,0.6337369771918404,1.9438574945370095,0.46845021187969454,1,jng_1,Penyerbu Agresif,-0.20532139227838794,0.3818142328241444
Raptor,oe:player:637ed20b1e41be1c51bd1a4cb211357,LCK,jng,BNK FEARX,75,478.191672,0.17450516,0.19571841333333334,6.185239999999999,0.8992040620282695,0.10649912307269692,0.20843672456575682,1202.791668,0.7488829311885612,0.29952267303102625,0.301488,0.36555466666666664,1.251374013135286,0.9568201416934615,0.05201120021212016,-0.7255803946852232,0.47749199621014976,0.802413092078401,0.11266877880558761,0.38056653241786403,0.4241987352467789,0.4065949875285879,-0.41207012344627697,0.4768886251488348,1,jng_1,Penyerbu Agresif,0.8326965107400155,1.0993317172486858
Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,LCK,jng,Gen.G,70,461.63348285714284,0.15767162142857144,0.19225442857142858,7.0709,0.9216347713266299,0.06351043657713776,0.20057720057720058,1234.551097142857,0.684756584197925,0.2703962703962704,0.4085685714285714,0.31969,0.9229163294442211,-0.30105767840478487,-0.2862327212822792,1.446864382247986,2.529836681423644,-1.4742372832011204,-0.22232756156293035,0.7960742104278626,-1.6558019295839184,-0.2597491806474346,1.765230536186604,-0.5607772465361712,1,jng_1,Penyerbu Agresif,0.24568262850950684,-0.13407636674858933
Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,LCK,jng,DN SOOPers,70,356.41346999999996,0.14606795,0.19383024285714284,6.272737142857143,0.8937832791646497,0.09456298801770358,0.19553571428571428,1211.9355914285713,0.7842377260981912,0.29654036243822074,0.37636,0.3837842857142857,-1.1642878571264956,-1.1681362703344362,-0.13236091173834813,-0.510957727977253,-0.0184938752959169,0.17028383743962916,-0.4372107351654322,0.5001962138777207,1.570966021518698,0.3383666760503212,1.1103242083469143,0.8893249277390614,1,jng_1,Penyerbu Agresif,-0.4140348231589337,-0.7773455185295708
Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,LCK,jng,T1,71,502.8267253521127,0.17513887464788733,0.20240563380281693,6.885057746478873,0.8928046989720999,0.08214389746577339,0.19665271966527198,1289.6610126760563,0.7424892703862661,0.3063583815028902,0.30112535211267605,0.35168591549295775,1.7400489818670741,1.0041741544262224,0.7049908842947873,0.9910099539171717,-0.1080311177665161,-0.4874223980975509,-0.38960063627539593,1.517075615570463,0.21681410562772938,0.562980056179073,-0.4194439492836892,0.16311484629548895,1,jng_1,Penyerbu Agresif,2.4256463194863094,0.5594631981732819
Hizto,oe:player:043e89cd3b06bc1a0555024d475c9d2,LCP,jng,Team Secret Whales,45,412.3578777777778,0.15428593555555556,0.19840402222222223,6.623971111111111,0.9126397763578274,0.08280938506364055,0.22621184919210055,1204.6658777777777,0.7245762711864406,0.3216374269005848,0.4110311111111111,0.29225333333333336,-0.05454267692458623,-0.5540513759221352,0.314249906388902,0.3505877858935953,1.70682079404405,-0.45217864647502437,0.8702975751664854,0.4050867638541767,-0.36421151010225006,0.912528983443493,1.8153020776776059,-1.1815185426565884,1,jng_1,Penyerbu Agresif,0.061972588824526914,0.6253110459898295
Levi,oe:player:145f64f1760a3fc2eac89c8f29c3083,LCP,jng,GAM Esports,48,420.75202708333336,0.17082730833333334,0.19804633333333332,6.640320833333334,0.8982661174441996,0.08808525469735216,0.23166666666666666,1183.3425916666667,0.7452415812591509,0.3025540275049116,0.33956666666666663,0.3112416666666667,0.11196845624779388,0.681994500163551,0.2793230516915883,0.39069219237687086,0.39167279377050995,-0.17277232912322124,1.1027981558655924,0.12611483839174237,0.3060879955977438,0.47594530863338086,0.3621945722420396,-0.7519166967873182,1,jng_1,Penyerbu Agresif,0.6640417097448369,0.9463668496433292
Husha,oe:player:21e6493dca56a03bd0ccbdef211d187,LCP,jng,Chiefs Esports Club,18,329.4901666666667,0.17336194444444444,0.20829899999999998,6.779283333333334,0.8790513833992095,0.11545399879735417,0.24521072796934865,1138.4235166666667,0.7237569060773481,0.2900763358778626,0.27670555555555554,0.36233333333333334,-1.6983538575739736,0.8713939263542001,1.2804539507782586,0.7315547776969493,-1.366419505963804,1.2766569650850452,1.680086421253124,-0.4615600995819062,-0.39078841728051794,0.19048482275581877,-0.9159788336477125,0.4040075185310768,1,jng_1,Penyerbu Agresif,0.5134653286172949,1.0323264265015295
Guwon,oe:player:6427b0c5a7c3106e92a7c11257a08c6,LCP,jng,DetonatioN FocusMe,32,403.18139375,0.167248940625,0.2076445,6.4037,0.885766092475068,0.11477254460697638,0.21024734982332155,1126.713996875,0.7219251336898396,0.362962962962963,0.25825312500000003,0.27535625,-0.2365726478463863,0.4146027480747737,1.2165447069926874,-0.18971755119129854,-0.752043148030249,1.2405676340369876,0.18984302446552234,-0.6147554028527091,-0.4502037428469753,1.8579608755046957,-1.2911775152053735,-1.563806870040432,1,jng_1,Penyerbu Agresif,0.6989534097047784,0.8145877566558631
Mir,oe:player:abfd02e2b6f54ea12bc17037b08ff86,LCP,jng,Chiefs Esports Club,15,331.39490666666666,0.147602,0.21716153333333335,6.414306666666667,0.8872565766996925,0.12631578947368421,0.2013888888888889,1175.7053,0.8064516129032258,0.37,0.3591333333333333,0.34836666666666666,-1.6605703485781493,-1.0535051449929764,2.145844024663325,-0.16370034639411676,-0.6156681749469743,1.8518897027037888,-0.18773098620653442,0.026196375990301637,2.2914951252534324,2.0189518722188904,0.7600493433904011,0.0880184490687325,1,jng_1,Penyerbu Agresif,1.1251410812683953,-0.09589399786349438
Citrus,oe:player:ad173d59265cf2cbe796b2af2554da3,LCP,jng,DetonatioN FocusMe,15,430.96476666666666,0.15895340000000002,0.1974594,6.383346666666666,0.8829385513216615,0.10244859405652838,0.235,1222.6724133333335,0.7395348837209302,0.22641509433962265,0.41979333333333335,0.4037266666666667,0.31455418339107566,-0.20527741043344994,0.22201141611347,-0.239642457693998,-1.0107549427054334,0.5878999455626704,1.2448747586625235,0.6406657392834683,0.12098569006301808,-1.2659359227032236,1.99346691159447,1.3405116389567062,1,jng_1,Penyerbu Agresif,-0.016815495263634753,0.686239018232451
Yohan,oe:player:cc00384e754d3b4db840275587813eb,LCP,jng,Fukuoka SoftBank HAWKS gaming,18,408.5443666666667,0.1595286388888889,0.21498127777777779,6.462033333333333,0.8896415467118262,0.10839455618451163,0.18633540372670807,1233.9636722222222,0.7644444444444445,0.38372093023255816,0.2336222222222222,0.37262222222222224,-0.13018965833535395,-0.1622929697871193,1.9329510012640092,-0.04663110117537335,-0.3974503529562135,0.9027938865875789,-0.8293553958355345,0.788388947456657,0.9289516088626006,2.3328547581010364,-1.7920048842597347,0.6367886468700831,1,jng_1,Penyerbu Agresif,2.093435812014392,-0.010652168164448006
Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,LPL,jng,Bilibili Gaming,63,474.51144126984127,0.17680006666666667,0.19806006349206348,6.9406952380952385,0.9157099474113028,0.10149768896255351,0.20224719101123595,1373.2121555555555,0.736732570239334,0.2231638418079096,0.29908253968253967,0.26439047619047623,1.1783708573766711,1.1283059040568908,0.2806637454448354,1.1274837452859114,1.987732519147507,0.5375406855914048,-0.1511475912915947,2.6101727621465463,0.030089916666862133,-1.3403169985587549,-0.4609810534689159,-1.8119021919024343,1,jng_1,Penyerbu Agresif,0.7819570210451074,2.676601239092037
Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,LPL,jng,Weibo Gaming,99,453.7315212121212,0.17381444343434344,0.20420444444444444,6.823569696969697,0.8900202748366749,0.09782775364170712,0.2256011315417256,1248.617003030303,0.7292817679558011,0.32007575757575757,0.34311111111111114,0.3813929292929293,0.7661685114221599,0.9052066889290803,0.8806373744702756,0.8401852672428045,-0.36279783065585997,0.34318351149352644,0.844266968456466,0.9800980437313754,-0.21158412887846548,0.8768016311759576,0.4342648005193422,0.835221646807996,1,jng_1,Penyerbu Agresif,2.032495413057148,0.9649191547084033
milkyway,oe:player:31b62cc3cf89d670fdef677faed2789,LPL,jng,FunPlus Phoenix,40,379.402595,0.16956053499999998,0.19605667499999999,6.520677500000001,0.8789890519450267,0.0985752984850005,0.2085987261146497,1100.0027375,0.7461706783369803,0.2697947214076246,0.2918225,0.3505925,-0.7082624619315329,0.5873354911660904,0.08504106624468412,0.09721779520992332,-1.3721226527975512,0.3827729566885537,0.11957376771994961,-0.9642180241645056,0.33622416630242463,-0.27351121866781103,-0.6086015692998281,0.13837685029390637,1,jng_1,Penyerbu Agresif,-0.04847888941566631,-0.3271926408910403
Kanavi,oe:player:41deab55354f57a94135989133f9968,LPL,jng,Top Esports,98,533.1277102040816,0.1811474581632653,0.20853674489795918,6.987705102040817,0.8965548219018101,0.09786453761083781,0.222537207654146,1191.9242408163266,0.7785630153121319,0.3063540090771558,0.2961520408163265,0.37023979591836736,2.3411165993564595,1.453162577278097,1.3036687661219566,1.2427947375322728,0.23509422710390407,0.345131564433788,0.7136733993037633,0.23838830198683975,1.3869012375158167,0.562880025274968,-0.5205677462679501,0.5828874055227526,1,jng_1,Penyerbu Agresif,3.179021054892533,1.1689347868893942
Weiwei,oe:player:57da8dfcfbdb4e5b019fe93003db1c4,LPL,jng,LNG Esports,16,354.62454375,0.16603722499999998,0.1960239375,6.36165,0.9095695261690926,0.10792778649921507,0.21235521235521235,1083.55160625,0.7697841726618705,0.27102803738317754,0.36046875,0.34934375,-1.1997740185237162,0.3240578990231896,0.08184438348161363,-0.2928624407313486,1.4259018282944325,0.8780740948044711,0.27968640877371725,-1.1794476907803038,1.102150906241619,-0.24529582529659646,0.7872027620771671,0.11012448629693088,1,jng_1,Penyerbu Agresif,-0.6591875988554372,0.14227876422342356
Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,LPL,jng,Anyone's Legend,93,534.9348107526882,0.1852637494623656,0.19619981720430107,6.689518279569892,0.9055377799655427,0.08790562399921571,0.21676067687348913,1235.1417849462366,0.7497076023391813,0.2870514820592824,0.3613279569892473,0.32225913978494625,2.3769632765064324,1.7607504028699121,0.09901831610057822,0.5113691283512442,1.0570087726660011,-0.1822854436112929,0.4674604385234728,0.8038021615981138,0.4509477490617563,0.12128322148458158,0.8046732697471529,-0.5026517031020047,1,jng_1,Penyerbu Agresif,1.9521155368293441,1.519860437462347
xiaofang,oe:player:863519e5df81ff9b308c90f6a59495b,LPL,jng,LNG Esports,29,437.7813827586207,0.16974848275862067,0.21072289655172413,6.725972413793103,0.8995869081665078,0.09589430316806365,0.2088167053364269,1134.4284896551724,0.7875,0.33650793650793653,0.31763793103448273,0.3099,0.44977246800285037,0.6013797942045144,1.517137519357556,0.6007878595695867,0.5125213047628318,0.2407893444407717,0.12886469191307728,-0.5138269205523514,1.6767810601581656,1.2527315645490746,-0.08368883984563191,-0.7822712553693217,1,jng_1,Penyerbu Agresif,1.9090525860764045,0.29779038444643224
Heng,oe:player:92f0831b560a15d8be3be25275adb08,LPL,jng,Oh My God,26,418.1159576923077,0.17537801923076923,0.19533869230769232,6.279292307692307,0.8919683257918553,0.10301140624383313,0.19205298013245034,1113.6640384615384,0.752442996742671,0.2510822510822511,0.35663461538461544,0.3182884615384616,0.05967788034271599,1.0220441147632824,0.014932997617467992,-0.49487849485383334,-0.1845568320672984,0.6177060801969914,-0.5856552462476088,-0.7854876252145837,0.5396729368330716,-0.7016089013730771,0.7092421786041261,-0.5924863754820331,1,jng_1,Penyerbu Agresif,-0.1794888893194999,0.04232444723203517
Monki,oe:player:a23b45071ea855f85e43db4b5a1683d,LPL,jng,Team WE,98,461.4738836734694,0.1732369867346939,0.21429716326530612,6.941997959183674,0.8754277891854894,0.11722462773260112,0.22755227552275523,1295.9597163265307,0.7789473684210526,0.32882882882882886,0.2795377551020408,0.35664285714285715,0.9197504290105389,0.8620565234737226,1.8661500216539246,1.1306792036157125,-1.6979678411937815,1.370428218838685,0.9274305409741772,1.5994813702995383,1.3993681058094614,1.0770514888824971,-0.8583908897424283,0.2752632505435211,1,jng_1,Penyerbu Agresif,3.0563839969314204,1.792485310044616
xiaohuangren,oe:player:a57c46c636a00b1721780dd44f9c42f,LPL,jng,ThunderTalk Gaming,21,402.63460000000003,0.16532916666666667,0.20021004761904765,6.7212,0.8915964472785243,0.12358550540368723,0.21485411140583555,1138.098661904762,0.6556016597510373,0.31645569620253167,0.332452380952381,0.29847619047619045,-0.2474191605315738,0.2711485912709024,0.49060088785361333,0.589081555323948,-0.21858263482850332,1.7072957930196573,0.38619693512722364,-0.4658101648838488,-2.601470365078458,0.7939830691057507,0.21753771458916915,-1.0407294134464324,1,jng_1,Penyerbu Agresif,-0.16290127139051958,1.0484172506110827
Wei,oe:player:b61e517b1a6027160aafaf56e9867c0,LPL,jng,Invictus Gaming,72,467.70759027777774,0.16261773472222224,0.1884856388888889,6.221355555555555,0.9036627505183138,0.10296725128709064,0.23062200956937798,1184.4053902777778,0.7183770883054893,0.2724252491694352,0.38721527777777776,0.33427500000000004,1.043405788566814,0.06853818412742894,-0.6542395946176254,-0.6369921666601249,0.885449029750496,0.6153676649758462,1.0582717564244486,0.14001940138337005,-0.5652880584930182,-0.21333087798900693,1.3310477546516675,-0.23079868485777202,1,jng_1,Penyerbu Agresif,-0.5387627686366515,1.3348103993600964
Shad0w,oe:player:c332dc879e14f1feb266190c7f396fd,LPL,jng,Bilibili Gaming,96,492.92771666666664,0.1833972125,0.19782482291666667,6.52629375,0.8841064348158411,0.10598180801027703,0.21325828642901815,1282.8595010416668,0.7615193026151931,0.28699918233851185,0.3609541666666667,0.3360541666666667,1.5436865997486204,1.6212743541834949,0.25769346694018536,0.1109939542082403,-0.9038969985207127,0.7750164529389925,0.31817811771781124,1.4280916387662457,0.8340717781051205,0.12008672583870002,0.79707288150621,-0.1905459006512026,1,jng_1,Penyerbu Agresif,1.8368486621490907,1.642268193292014
UmTi,oe:player:1970fcb701acce66e0771946bbb3105,LTA N,jng,Team Liquid,21,479.6710142857143,0.17526282857142858,0.19306880952380953,6.677971428571429,0.8851424842288449,0.08754724202267618,0.22426470588235295,1216.0025047619047,0.6739130434782609,0.24423963133640553,0.3302857142857143,0.2999952380952381,1.2807190904477759,1.0134365498801015,-0.20671175746250497,0.48304573546725177,-0.8091014894659715,-0.2012650991415086,0.7873045231841717,0.5534035214839185,-2.0075227582990403,-0.8581520838548534,0.1734822458930125,-1.0063616967200466,1,jng_1,Penyerbu Agresif,0.18130825191870234,1.225555132632857
River,oe:player:7c3395efccd48fe73592001501bef83,LTA N,jng,100 Thieves,48,474.64828958333334,0.17076568333333333,0.1977079791666667,6.706770833333334,0.9034032634032634,0.09430623503695222,0.22271386430678466,1223.8156333333334,0.7196870925684485,0.2753623188405797,0.34272083333333336,0.3391520833333333,1.1810854585736277,0.6773896026053433,0.24628415341295903,0.5536880998664391,0.8617067131624943,0.15668638151265893,0.721203032424277,0.6556224529422022,-0.5227967913967629,-0.14613757329443963,0.42632916801702175,-0.120457036347728,1,jng_1,Penyerbu Agresif,0.8626980092982892,1.2447706631047386
Contractz,oe:player:8a5dbe19794784cfd0553556844f045,LTA N,jng,Shopify Rebellion,45,415.5756177777778,0.17049402222222224,0.19282331111111112,6.306077777777778,0.8963377416073245,0.09273470789640331,0.2171945701357466,1245.4927733333334,0.7194656488549618,0.3076923076923077,0.3008266666666667,0.30984,0.009286248932080009,0.6570898608249733,-0.23068367175756127,-0.42917613211318484,0.2152320113029642,0.07345941772389035,0.4859542627268792,0.9392238384325778,-0.5299795344172299,0.593497176615875,-0.42551720804522586,-0.7836287263121196,1,jng_1,Penyerbu Agresif,0.014984394656400373,1.1933169827564392
Blaber,oe:player:ed455f823b6586e9e3621dfb5aeb42e,LTA N,jng,Cloud9,43,412.66685581395353,0.15237604651162792,0.1970444186046512,7.28566976744186,0.9052927491275689,0.07798868812721758,0.23221757322175732,1241.642793023256,0.6995581737849779,0.28210526315789475,0.29173953488372095,0.34743488372093023,-0.04841361237543061,-0.6967668874000849,0.18149018286392807,1.9736754152880107,1.034589163399972,-0.7074793403110626,1.1262794354073447,0.8888546591935907,-1.1756979220046817,0.008125267830230827,-0.6102885233381837,0.06693731117153907,1,jng_1,Penyerbu Agresif,0.444925048477907,0.5581801652895226
Ganks,oe:player:0cae306fd021751c70ab9f75123b561,LTA S,jng,Fluxo W7M,16,380.17435624999996,0.16814436875,0.1899035,6.46021875,0.9029523531131248,0.09583163696721053,0.21338912133891214,1306.351925,0.7321428571428571,0.25203252032520324,0.309825,0.30358125,-0.692953365607624,0.48151317057152493,-0.5157912655051966,-0.05108211181693976,0.8204497326022951,0.23747058684848463,0.32375469157530545,1.7354423309290756,-0.1187819080988333,-0.6798689571658022,-0.24255145766788327,-0.9252299140326999,1,jng_1,Penyerbu Agresif,-0.6744892392900194,1.5670403325251083
Gryffinn,oe:player:2cbf592923f34b2e6acc4b747385c8a,LTA S,jng,LOUD,19,463.3348315789474,0.17693295789473684,0.20837752631578946,6.806978947368422,0.9037459687422476,0.1126271257669571,0.2392857142857143,1224.1628315789474,0.756,0.3439153439153439,0.2431052631578947,0.3005315789473684,0.956665253042895,1.138236135158675,1.288121723825428,0.7994896421533833,0.8930632552897586,1.126947772500483,1.4275446765442936,0.6601648373847971,0.6550478098338618,1.4221957716166476,-1.5991834320662495,-0.9942272446833422,1,jng_1,Penyerbu Agresif,2.0532890790933216,2.492582684203919
Yampi,oe:player:65d1e475734633e28d4523d92a90837,LTA S,jng,Fluxo W7M,10,372.1402,0.16012439,0.20425290000000002,6.47611,0.8869475847893115,0.11986016314299983,0.2,1270.72861,0.7926829268292683,0.3076923076923077,0.36103999999999997,0.33517,-0.8523234712103517,-0.11777576350955998,0.8853688609680094,-0.012102296694386939,-0.6439400363762884,1.5100043066488236,-0.24692957070525565,1.269383547816539,1.8448943514426543,0.593497176615875,0.7988181558430183,-0.2105497432943741,1,jng_1,Penyerbu Agresif,0.7896133767802548,0.8026563375560453
Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,LCK,jng,KT Rolster,73,452.63149315068495,0.17684219726027398,0.2025398493150685,6.567084931506849,0.8806260959927259,0.08024114800033964,0.18313953488372092,1193.4752410958904,0.77882797731569,0.28398058252427183,0.30507123287671234,0.47419315068493156,0.7443477274018016,1.1314540917668798,0.7180964792409922,0.2110510745585879,-1.2223378820145183,-0.5881906615100684,-0.9655728522943865,0.25867999305772177,1.3954955387573353,0.05102820160214106,-0.3392111986011826,2.934781713888543,2,jng_2,Pengumpul Sumber Daya Terkendali,2.3200353972085574,-1.3468048055584603
Gury,oe:player:0101bf828e44b2630d500590c4ad461,LCP,jng,MGN Vikings Esports,49,433.6609020408163,0.16295061224489796,0.20758244897959185,7.064010204081633,0.8776709401709402,0.07533350771645304,0.2097902097902098,1078.723306122449,0.7162162162162162,0.3150943396226415,0.45385714285714285,0.41823265306122454,0.3680362623956361,0.09341229189783708,1.2104856790470673,1.4299643290029576,-1.4927260478164361,-0.8480958134202464,0.17035835359342374,-1.2426161994367428,-0.635378054153591,0.7628384053038635,2.68609633966278,1.6687025560772142,2,jng_2,Pengumpul Sumber Daya Terkendali,1.9827723035910012,-1.9614228454609914
JunJia,oe:player:a22a6d1fe8786cf83675e2d932fbffe,LCP,jng,CTBC Flying Oyster,45,443.0861533333333,0.16115105333333332,0.19521453333333333,6.884622222222222,0.8998643997079379,0.0561877667140825,0.18202764976958524,1209.5237533333334,0.7048951048951049,0.2996031746031746,0.37479999999999997,0.3855533333333333,0.5550009226635618,-0.04105885516445276,0.0028093823990174988,0.9899416518638002,0.5379109740180686,-1.8620406903486024,-1.0129647102094492,0.4686422069659255,-1.0025893515314446,0.40843667576598247,1.0786042708856818,0.92934877339377,2,jng_2,Pengumpul Sumber Daya Terkendali,1.0474350232450782,-1.6152450013897885
Razork,oe:player:390ca7b6b38d552363eba1b5b54ff18,LEC,jng,Fnatic,39,474.7518871794872,0.1780905794871795,0.18805158974358976,6.488828205128205,0.8861991514849015,0.07449634861087007,0.21478060046189376,1104.8323564102564,0.7345971563981043,0.25806451612903225,0.25675384615384617,0.3998794871794872,1.1831404795771374,1.2247388344587453,-0.6966227155371697,0.01909432311765531,-0.7124195077167199,-0.8924311664460022,0.38306367957213033,-0.9010322619126944,-0.03917431586606352,-0.5418709600651419,-1.321662791639315,1.2534710661971502,2,jng_2,Pengumpul Sumber Daya Terkendali,0.5868818957230778,-0.4061120546403355
Elyoya,oe:player:8a8f18e4b7d0f30c19c5fb99a526951,LEC,jng,Movistar KOI,41,386.2335512195122,0.1484740195121951,0.18868965853658537,6.419590243902438,0.8852552415679125,0.054231242015956034,0.1609442060085837,1034.4463268292684,0.734860883797054,0.26057906458797325,0.35500975609756097,0.4206682926829268,-0.5727597183707176,-0.9883439194770975,-0.6343179118037503,-0.150740203936091,-0.7987845207747022,-1.9656568519797195,-1.911603929656427,-1.8218906181504055,-0.030620060230237927,-0.48434395536693925,0.676203438239594,1.7238077229703397,2,jng_2,Pengumpul Sumber Daya Terkendali,-0.7308302923122377,-3.8496186656759646
SkewMond,oe:player:ab15060e5225b51592cd04b3aed1e09,LEC,jng,G2 Esports,39,460.95966666666664,0.1886873,0.2014004358974359,7.052953846153846,0.9016356457980823,0.04977745002502041,0.17073170731707318,1132.3432487179489,0.7341549295774648,0.2997601918465228,0.29866666666666664,0.40313589743589745,0.9095501271833402,2.016573518669521,0.6068374267122898,1.4028440717573727,0.6999748415025837,-2.201526519889391,-1.4944314489222146,-0.5411080664451134,-0.05351837449567073,0.4120288641223745,-0.4694371214530869,1.3271457712122372,2,jng_2,Pengumpul Sumber Daya Terkendali,2.5603772552640867,-1.9171289492971983
